Brody Mihocek,58.0,540000,Forward,Collingwood Magpies
Shane Mumford,0.0,488000,Ruck,Greater Western Sydney Giants
Jesse Hogan,7.666666666666667,490000,Forward,Fremantle Dockers
Izak Rankine,0.0,170000,Forward,Gold Coast Suns
Nathan Jones,13.0,546000,Defender,Melbourne Demons
Esava Ratugolea,39.666666666666664,372000,Forward,Geelong Cats
Tom Lynch,43.333333333333336,463000,Forward,Richmond Tigers
Nathan Broad,41.0,372000,Defender,Richmond Tigers
Gary Rohan,49.333333333333336,365000,Forward,Geelong Cats
Harry McKay,22.666666666666668,456000,Forward,Carlton Blues
Mark O'Connor,44.0,439000,Defender,Geelong Cats
Jack Madgen,23.333333333333332,288000,Defender,Collingwood Magpies
Darcy Macpherson,52.666666666666664,648000,Midfield,Gold Coast Suns
Jack Riewoldt,41.333333333333336,434000,Forward,Richmond Tigers
Callum Wilkie,47.0,444000,Defender,St Kilda Saints
Brent Daniels,32.666666666666664,450000,Forward,Greater Western Sydney Giants
Bailey Scott,11.666666666666666,329000,Midfield,North Melbourne Kangaroos
Will Hayward,29.0,414000,Forward,Sydney Swans
Blake Hardwick,34.333333333333336,536000,Defender,Hawthorn Hawks
Stefan Martin,31.333333333333332,629000,Ruck,Brisbane Lions
Jaidyn Stephenson,12.666666666666666,599000,Forward,Collingwood Magpies
Derek Eggmolesse-Smith,0.0,327000,Defender,Richmond Tigers
Nick Blakey,45.666666666666664,366000,Forward,Sydney Swans
Daniel Lloyd,44.333333333333336,422000,Forward,Greater Western Sydney Giants
Luke Brown,47.0,437000,Defender,Adeliade Crows
Joshua Kennedy,29.0,401000,Forward,West Coast Eagles
Levi Greenwood,0.0,471000,Defender,Collingwood Magpies
Matt Guelfi,24.666666666666668,419000,Midfield,Essendon Bombers
Anthony McDonald-Tipungwuti,27.666666666666668,467000,Forward,Essendon Bombers
Quinton Narkle,62.0,497000,Midfield,Geelong Cats
Andrew McPherson,0.0,170000,Defender,Adeliade Crows
Pearce Hanley,36.666666666666664,567000,Defender,Gold Coast Suns
Tom Scully,49.666666666666664,490000,Midfield,Hawthorn Hawks
Dean Kent,25.333333333333332,454000,Forward,St Kilda Saints
Mason Redman,41.333333333333336,511000,Defender,Essendon Bombers
Taylin Duman,31.666666666666668,489000,Defender,Fremantle Dockers
Aaron Vandenberg,0.0,353000,Midfield,Melbourne Demons
Ed Vickers-Willis,0.0,287000,Defender,North Melbourne Kangaroos
Samuel Collins,45.333333333333336,348000,Defender,Gold Coast Suns
Jacob Weitering,49.333333333333336,417000,Defender,Carlton Blues
Marley Williams,0.0,411000,Defender,North Melbourne Kangaroos
Jake Lever,19.666666666666668,418000,Defender,Melbourne Demons
Mitchell Wallis,45.333333333333336,588000,Forward,Western Bulldogs
Mitchell Crowden,11.0,354000,Forward,Fremantle Dockers
Jake Kolodjashnij,0.0,358000,Defender,Geelong Cats
Curtis Taylor,48.666666666666664,170000,Forward,North Melbourne Kangaroos
Ben Crocker,29.666666666666668,283000,Forward,Adeliade Crows
Jed Bews,25.333333333333332,363000,Defender,Geelong Cats
Callum Brown,46.666666666666664,484000,Forward,Collingwood Magpies
Todd Marshall,60.666666666666664,385000,Forward,Port Adelaide Power
Mitch Georgiades,20.0,236000,Forward,Port Adelaide Power
Jarrod Lienert,14.333333333333334,543000,Defender,Port Adelaide Power
Cale Hooker,19.333333333333332,553000,Defender,Essendon Bombers
Sam Wicks,0.0,,Forward,Sydney Swans
Shaun Burgoyne,47.666666666666664,525000,Defender,Hawthorn Hawks
Tom Cole,0.0,419000,Defender,West Coast Eagles
Thomas Jonas,29.0,476000,Defender,Port Adelaide Power
Bailey Banfield,29.666666666666668,433000,Forward,Fremantle Dockers
Harris Andrews,45.0,418000,Defender,Brisbane Lions
Ben Long,40.333333333333336,392000,Forward,St Kilda Saints
Tom Bellchambers,37.666666666666664,531000,Ruck,Essendon Bombers
Laitham Vandermeer,28.0,170000,Midfield,Western Bulldogs
Myles Poholke,0.0,288000,Forward,Adeliade Crows
Jarrod Harbrow,22.666666666666668,525000,Defender,Gold Coast Suns
